Virheen tekovuosi;Paikannimi;Yhteensä
2020;Raappavuorenkuja 10;1
2020;Raappavuorenkuja p-alue;7
2020;Raappavuorenreuna / Skrapbergsliden;87
2020;Raappavuorenreuna 24h p-alue;3
2020;Raappavuorenreuna kääntäpaikka;2
2020;Raappavuorenrinne;25
2020;Raappavuorenrinne 2;1
2020;Raappavuorentie / Skrapbergsvägen;2
2020;Raatetie / Vattenklävervägen;2
2020;Raatetie/kärsämäkuja;1
2020;Radioasemantie;1
2020;Radioasemantie 12h p-alue;20
2020;Rahtikuja 1 P-alue;21
2020;Rahtikuja 1a P-alue;2
2020;Rahtitie / Fraktvägen;25
2020;Rahtitie 1;20
2020;Rahtitie 1 p-alue;10
2020;Rahtitie 2 P-alue;26
2020;Rahtitie 3 p-alue;9
2020;Raikukuja / Skallgränden;150
2020;Raikukuja 2;5
2020;Raikukuja 24h p-alue;78
2020;Raikukuja 4;1
2020;Raikukuja kääntäpaikka;17
2020;Raikurinne / Skallbrinken;4
2020;Raitakuja / Sälggränden;1
2020;Raiviosuonmäki / Rädjekärrsbacken;185
2020;Raiviosuonmäki 24h p-alue;26
2020;Raiviosuonmäki kääntäpaikka;7
2020;Raiviosuonrinne / Rädjekärrsbrinken;40
2020;Raiviosuonrinne 3;3
2020;Rajakentänkuja / Räbyplansgränden;23
2020;Rajakuja / Rägränden;1
2020;Rajakyläntie / Räbyvägen;27
2020;Rajatie / Rävägen;14
2020;Rajatorpan kalliosuoja p-alue;7
2020;Rajatorpantie / Rätorpsvägen;53
2020;Rajatorpantie/Pähkinärinteentie;1
2020;Rasinkatu;95
2020;Rasinkatu 10;1
2020;Rasinkatu 15 vastapäätä;18
2020;Rasinrinne / Brakbrinken;124
2020;Rasinrinne 13;1
2020;Raskinpolku;6
2020;Rataraitti / Missnevägen;41
2020;Ratatie  p-alue liityntä;5
2020;Ratatie / Banvägen;231
2020;Ratatie / Näckrosvägen;2
2020;Ratatie 12h p-alue;1
2020;Ratatie 12h p-alue kääntäpaikk;1
2020;Ratatie 12h p-alue liityntä;8
2020;Ratatie 16;10
2020;Ratatie p-alue;14
2020;Ratsumiehenpolku;5
2020;Ratsutie / Ridvägen;1
2020;Raudikkokuja / Fuxgränden;98
2020;Raudikkokuja 12h p-alue;23
2020;Raudikkokuja 24h p-alue;21
2020;Rautkallionkatu / Rautbergsgatan;20
2020;Rautkallionrinne / Rautbergsbrinken;1
2020;Rautkalliontie / Rautbergsvägen;122
2020;Rautkalliontie 24h p-alue;39
2020;Rautkalliontie 6;56
2020;Rautkalliontie kääntäpaikka;2
2020;Rautniitty;1
2020;Reissu-Lassin polku;2
2020;Rekolanmetsä;1
2020;Rekolanmäen koulu;3
2020;Rekolantie / Räckhalsvägen;1
2020;Rekolantie 67;1
2020;Rentukkatie / Kalvleksvägen;2
2020;Repolaisentie / ahmatie;1
2020;Repolaisentie / Rävvägen;1
2020;Riihikuja / Rigränden;26
2020;Riihimiehentie;1
2020;Riistakuja / Villebrädsgränden;2
2020;Riistapuisto;4
2020;Rillitie;9
2020;Rimakuja / Ribbgränden;4
2020;Rimapuisto;1
2020;Rinnetie / Brantvägen;2
2020;Riskiläkuja 24h p-alue;2
2020;Riskiläkuja/Korppitie p-alue;1
2020;Robert Huberin tie / Robert Hubers väg;16
2020;Rosendalinkuja / Rosendalsgränsen;69
2020;Rosendalinkuja 1;1
2020;Rosendalinkuja kääntäpaikka;1
2020;Rosendalinrinki  24h;5
2020;Rosendalinrinki / Rosendalsringen;8
2020;Rosendalinrinki 24h p-alue;7
2020;Rosendalinrinki p-alue;14
2020;Rubiinikehä;183
2020;Rubiinikehä p-alue;22
2020;Rubiinikuja;3
2020;Rumpalintie;1
2020;Runkotie / Stamvägen;1
2020;Runotie / Diktvägen;2
2020;Runotie 24h p-alue;8
2020;Ruokokuja / Vassgränden;1
2020;Ruokotie / Vassvägen;21
2020;Ruostekuja / Rostgränden;6
2020;Ruotsinpiha / Sverigegärden;1
2020;Ruskeasannantie / Rädsandsvägen;1
2020;Ruskokuja / Brungränden;9
2020;Ruukkukuja / Krukgränden;178
2020;Ruukkukuja 1;1
2020;Ruukkupolku / Krukstigen;1
2020;Ruukuntekijäntie / Krukmakarvägen;12
2020;Ruukuntekijäntie 1;1
2020;Ruukuntekijäntie 24h p-alue;5
2020;Ruukuntekijäntie 5;2
2020;Ruukuntekijäntie p-alue;28
2020;Ruunikkokuja / Bruntegränden;1
2020;Ruusukvartsinkatu;135
2020;Ruusukvartsinkuja;122
2020;Ruusukvartsinkuja / Ruusukvartsinkatu;11
2020;Ruusukvartsinpolku;1
2020;Ruusuvuorenkuja / Rosenbergsgränden;5
2020;Ruusuvuorenpolku / Rosenbergsstigen;7
2020;Ruusuvuorenrinne / Rosenbergsbrinken;3
2020;Rystypolku;8
2020;Rystypolku p-alue;11
2020;Rälssitie / Frälsevägen;13
2020;Rälssitie 13;1
2020;Saagatie / Sagavägen;64
2020;Saagatie 12;2
2020;Saagatie kääntäpaikka;1
2020;Saarnitie;1
2020;Safiiriaukio;95
2020;Safiiriaukio p-alue;26
2020;Safiirikuja;1
2020;Safiiripolku;2
2020;Sahamäenkuja;1
2020;Sahamäentie;1
2020;Sahatie / Sägvägen;90
2020;Sahatie 12;1
2020;Sahatie 24h P-alue;9
2020;Sahatie kääntäpaikka;1
2020;Sairaalakatu / Sjukhusgatan;2
2020;Sananjalantie / ärnbräksvägen;3
2020;Sananjalantie p-alue;1
2020;Sandbackanaukio;2
2020;Sandbackanraitti / Sandbackasträket;15
2020;Sandbackantori;13
2020;Sankarikuja;1
2020;Sanomatie;3
2020;Santamäentie / Sandbacksvägen;2
2020;Santamäentie 24h p-alue;2
2020;Santaradantie / Sandbanan;13
2020;Sarakuja;2
2020;Saratie / Starrvägen;4
2020;Sarkatie / Tegvägen;3
2020;Satomäentie / Brännmalmsvägen;100
2020;Satomäentie / satomäenkuja risteys;1
2020;Satomäentie 24h;17
2020;Satulakuja / Sadelgränden;44
2020;Saturnuksenkuja / Saturnusgränden;6
2020;Saturnuksenrinne / Saturnusbrinken;24
2020;Saturnuksenrinne 12h P- alue;16
2020;Saturnuksenrinne kääntäpaikka;3
2020;Satutie 24h p-alue;8
2020;Sauramontie;1
2020;Sauvatie;21
2020;Sauvatie / Stavvägen;29
2020;Sauvatie 4-6;2
2020;Savikkakuja / Mällagränden;1
2020;Savikkatie / Mällavägen;4
2020;Seiväskuja / Hoppstatsgränden;2
2020;Seiväspolku / Hoppstavsstigen;1
2020;Seivästie / Hoppstavsvägen;3
2020;Seliminkuja  p -alue;6
2020;Seljapolku / Fläderstigen;3
2020;Sepänpiha;12
2020;Siilireitti / Igelkottsvägen;17
2020;Siipitie 11;1
2020;Siipitie 9 P-alue;7
2020;Siiratie;1
2020;Silakuja 24h P- alue;12
2020;Silkkitehtaantie;4
2020;Silvastintie / Silvastasvägen;1
2020;Simonkallionkuja;16
2020;Simonkallionkuja 24h p-alue;14
2020;Simonkallionkuja 4-6;9
2020;Simonkallionpolku / Simonsbergsstigen;5
2020;Simonkyläntie;1
2020;Simontie / Simonsvägen;21
2020;Simontie 6;20
2020;Sinikellonkuja / Bläklocksgränden;3
2020;Sinikellontie / Bläklocksvägen;6
2020;Sinikellontie kääntäpaikka;3
2020;Sinikuja / Blägränden;4
2020;Sinilatvankuja;2
2020;Sinilatvantie / Blägullvägen;1
2020;Sinirikonkuja / Purpurbräcksgränden;1
2020;Sinirikontie / Purpurbräcksvägen;60
2020;Sinisafiirinpolku;17
2020;Sipulitie / Läkvägen;46
2020;Sireenitie;1
2020;Siriuksenkuja / Siriusgränden;2
2020;Sirppikuja / Skärgränden;2
2020;Sisukaurankaari / Sisuhavresvängen;3
2020;Sitriinikuja;34
2020;Skobbaksenrinne;1
2020;Sokkakuja / Sprintgränden;2
2020;Solkikuja / Spännegränden;31
2020;Solkikuja p-alue;4
2020;Sompakuja;2
2020;Sompakuja 2-4;1
2020;Sorakuja / Grusgränden;1
2020;Spinellikuja;18
2020;Spinellipolku;42
2020;ST1 Lentoasema;183
2020;Staffaksenkuja / Staffasgränden;13
2020;Suitsikuja / Betslegränden;38
2020;Suitsikuja kääntäpaikka;2
2020;Suokalliontie;1
2020;Suunnistajankuja / Orienterargränden;10
2020;Suunnistajankuja 24h P-alue;4
2020;Suvantopolku / Lugnvattensstigen;1
2020;Suvantotie / Lugnvattensvägen;58
2020;Sydäntie / Hjärtvägen;23
2020;Syväkiventie;30
2020;Syyrakinkuja / Syrakasgränden;1
2020;Syyrankipolku;1
2020;Säekuja / Versgränden;1
2020;Säkäkuja / Mankgränden;28
2020;Säteritilankatu 24h p-alue;13
2020;Säteritilankatu P-alue;31
2020;Säveltie / Tonvägen;1
2020;Säveltie 24h p-alue;9
2020;Säynetie;1
2020;Sääskitie;2
2020;Sääskitie / pistiäisentiw;1
2020;Tahtitie 24;1
2020;Taikurintie 24h p-alue;3
2020;Taivaltie;6
2020;Taivaskero;30
2020;Taivaskero p-alue;19
2020;Takojantie / Smidarvägen;3
2020;Talkookentänpolku / Talkoplansstigen;1
2020;Talkootie / Talkovägen;4
2020;Talkootie 37;4
2020;Talkootie p-alue;16
2020;Talvikkirinne / palokunnanmäki;1
2020;Talvikkirinne / Pyrolabrinken;33
2020;Talvikkitie / Pyrolavägen;39
2020;Talvikkitie 7;97
2020;Tammenterho;1
2020;Tammimäentie / Ekbacksvägen;4
2020;Tammiston kauppatie;4
2020;Tammiston kauppatie 10;1
2020;Tammiston Kauppatie 37;1
2020;Tammiston Kauppatie 9;4
2020;Tammistonkatu / Tammistogatan;2
2020;Tammistonkatu 24h P-alue;30
2020;Tammistonkatu 7;5
2020;Tammistontie / Tammistovägen;6
2020;Tammistontie P 24h;1
2020;Tanhurinne / Folkdansbrinken;3
2020;Tanhurinne p-alue;4
2020;Tanssijantie / Dansarvägen;2
2020;Taoskuja;3
2020;Taostie / Smidarvägen;30
2020;Taostie / Takojantie;2
2020;Taostie P-alue;6
2020;Tapparakuja p-alue;2
2020;Tarhakuja / Gärdsgränden;5
2020;Tarhapuisto;1
2020;Tasetie;1
2020;Tasetie 8;1
2020;Tasetie P 9;26
2020;Tasetie P-alue;14
2020;Tavitie / Krickvägen;2
2020;Teerikuja / Orrgränden;5
2020;Teeripuisto;11
2020;Teeritie / Orrvägen;3
2020;Teilimäki / Stegelbacken;1
2020;Teknobulevardi / Teknobulevarden;198
2020;Teknobulevardi 1 / Neste Express;6
2020;Teknobulevardi kääntäpaikka;1
2020;Teletie;24
2020;Teletie 1;44
2020;Tennistie 1;16
2020;Tennistie 15 / Hiekkaharjun urheilupuisto p-alue;5
2020;Terhokuja;3
2020;Terhokuja / Ollongränden;12
2020;Terhotie / Ollonvägen;20
2020;Terhotie 3;1
2020;Terhotie kääntäpaikka;1
2020;Tertunkuja;1
2020;Tervakkokuja / Tjärblomstergränden;1
2020;Tietotie;1
2020;Tietotie 14;3
2020;Tiikerinsilmä;11
2020;Tiikerinsilmänpolku;4
2020;Tiilenlyäjänkuja / Tegelslagargränden;12
2020;Tiilenpojanlenkki  2;1
2020;Tiilenpojanlenkki 4a;1
2020;Tiilenpolttajankuja / Tegelbrännargränden;6
2020;Tiilenpolttajankuja kääntäpaik;4
2020;Tiilipojanlenkki / Tegelpojkslänken;2
2020;Tiilitie / Tegelvägen;2
2020;Tiilitie 24 P-alue;1
2020;Tikkuraitti / Dickurssträket;2
2020;Tikkurilan  urheilupuisto p-alue;2
2020;Tikkurilan terveysasema;1
2020;Tikkurilan uimahalli, henk. P;3
2020;Tikkurilanaukio;4
2020;Tikkurilantie (Vernissa);3
2020;Tikkurilantie / Dickursbyvägen;80
2020;Tikkurilantie 148/ Posti;2
2020;Tikkurilantie 41;1
2020;Tikkurilantie 46;1
2020;Tikkurilantie/Perintätie;1
2020;Tikkurilantori;6
2020;Tikkurilantori 1;1
2020;Tilkuntie 24h P-alue;12
2020;Tilkuntie P-alue;7
2020;Timanttikiteenkuja;39
2020;Timanttikiteenpolku;1
2020;Timanttikuja;257
2020;Timmermalmintie;3
2020;Toinen savu / Andra räken;1
2020;Toinen savu 8;1
2020;Toivonrinne / Toivobrinken;1
2020;Topaasiaukio;7
2020;Topaasikuja;379
2020;Topaasipolku;15
2020;Tornimäki / Tornbacken;26
2020;Tornimäki 24h P-alue;80
2020;Tornimäki 5;2
2020;Tukkukaupankuja p-alue;3
2020;Tulkintie / Tolkvägen;1
2020;Tullimiehentie / Tulltjänstemansvägen;3
2020;Tullimiehentie 4-8;32
2020;Tulppaanitie / Tulpanvägen;5
2020;Tulvaniityntie / Skobbängsvägen;2
2020;Turbiinikuja P-Alue;26
2020;Turbiinitie;2
2020;Turnajaistie;2
2020;Tuulensuuntie / Tuulensuuvägen;7
2020;Tuupakantie / Stubbackavägen;1
2020;Tuupakantie 3;1
2020;Tuurakuja / Isbillsgränden;12
2020;Tuurakuja P-alue;1
2020;Tuusulanväylä / Tusbyleden;4
2020;Tykkikuja / Kanongränden;25
2020;Tädyketie;3
2020;Tädyketie / ärenprisvägen;5
2020;Tähkäkuja / Axgränden;83
2020;Tähkäkuja/akanapolku;1
2020;Tähtimäntie / Stjärnblomsvägen;1
2020;Täkytie;12
2020;Ukonkivenpolku / Flintstensstigen;56
2020;Ukonkivenpolku 24h;5
2020;Ulkoniitynkuja / Utängsgränden;1
2020;Ulkoniitynkuja 4;1
2020;Ulkoniitynpuisto;2
2020;Ulrikankuja / Ulrikagränden;7
2020;Ulrikankuja liityntä p-alue;4
2020;Ulrikankuja p-alue;2
2020;Unikkoparkki;5
2020;Unikkopolku;3
2020;Unikkotie / Vallmovägen;53
2020;Unikkotie 15 p-alue;1
2020;Unikkotie 6;1
2020;Unikkotie 8;1
2020;Unikkotie p-alue 64;3
2020;Uomakuja / Strämfäragränden;42
2020;Uomakuja 2;2
2020;Uomakuja P-alue;1
2020;Uomarinne / Strämfärabrinken;21
2020;Uomarinne 2;2
2020;Uomarinne 24h p-alue;3
2020;Uomarinne koulu;2
2020;Uomarinne koulu p-alue;21
2020;Uomarinne p-alue;78
2020;Uomatie / Strämfäravägen;7
2020;Uomatie 24h P-alue;37
2020;Uomatie p-alue;12
2020;Uranuksenkuja / Uranusgränden;28
2020;Uranuksentie / Uranusvägen;5
2020;Uranuksentie 24h;1
2020;Urheilutie 15;1
2020;Urpiaisentie / Gräsiskavägen;3
2020;Urpiaisentie 12h p-alue;4
2020;Urpiaisentie 3;1
2020;Urpiaisentie P-alue;11
2020;Urpiaisentie/Korsontie p-alue;70
2020;Uudenkylänkuja / Nybygränden;2
2020;Uudenkyläntie / Nybyvägen;2
2020;Uudentuvankuja / Nystugugränden;19
2020;Uudentuvantie / Nystuguvägen;61
2020;Uusiniitynkuja / Nyängsgränden;17
2020;Uusiniitynkuja 3;2
2020;Uusiniitynpolku / Nyängsstigen;4
2020;Uusiniityntie / Nyängsvägen;4
2020;Uusiraja / Nyrän;10
2020;Vaahtokuja / Skumgränden;94
2020;Vaahtokuja 10;5
2020;Vaahtokuja 13;5
2020;Vaahtokuja kääntäpaikka;4
2020;Vaahtorinne / Skumbrinken;34
2020;Vaahtorinne 1;1
2020;Vaahtorinne kääntäpaikka;8
2020;Vaaralan Talkootie / Fagersta Talkovägen;3
2020;Vaaralankuja;2
2020;Vaijeritie / Vajervägen;4
2020;Vainiotie / äkerfältsvägen;5
2020;Valkoisenlähteentie;1
2020;Valkotie / Vitvägen;57
2020;Vallikuja / Vallgränden;2
2020;Vallikuja kääntäpaikka;1
2020;Valliraitti;8
2020;Valtimimotie 4;2
2020;Valtimotie  P-24h;2
2020;Valtimotie / Pulsvägen;9
2020;Valtimotie 4;25
2020;Valtuustokatu / Fullmäktigegatan;4
2020;Valtuustokatu kääntäpaikka;9
2020;Vanamontie / Linneavägen;5
2020;Vanamontie 24h p-alue;36
2020;Vanamontie P-alue;40
2020;Vanha Hämeenlinnantie;2
2020;Vanha Kaarelantie / Gamla Kärbälevägen;41
2020;Vanha Nurmijärventie / Gamla Nurmijärvivägen;6
2020;Vanha Porvoontie;5
2020;Vanha Porvoontie 238;1
2020;Vanha Rekolantie;1
2020;Vanha Sahatie / Gamla Sägvägen;1
2020;Vanha Soratie / Gamla Grusvägen;5
2020;Vanhatie;1
2020;Vantaanaukio;2
2020;Vantaanjänne / Vandasträngen;3
2020;Vantaankallio;3
2020;Vantaankallio / Vandaberget;24
2020;Vantaankallio kääntäpaikka;1
2020;Vantaankosken asema 12 p-alue lp;37
2020;Vantaankoskentie / Vandaforsvägen;4
2020;Vantaanlaaksonraitti / Vandadalssträket;1
2020;Vantaanlaaksontie;3
2020;Vantaanmäki / Vandabacken;4
2020;Vantaanportinkatu 3;3
2020;Vantaanpuistontie / Vandaparksvägen;2
2020;Vantaanreitti / Vandaleden;1
2020;Vantaanrinne / Vandabrinken;7
2020;Vapaalankuja;1
2020;Vapaalanpolku 11;6
2020;Vapaalantie / Friherrsvägen;16
2020;Vapaalantie 8;3
2020;Varikkokaarre;76
2020;Varikkokaarre/Ajolenkki risteys;5
2020;Variskuja / Kräkgränden;8
2020;Variskuja 1;1
2020;Varistonkuja / Varistogränden;34
2020;Varistonkuja 24h P-alue;69
2020;Varistonkuja p-alue;5
2020;Varistontie;1
2020;Varpukallionkuja;29
2020;Varpukalliontie;4
2020;Varpusenkuja / Sparvgränden;12
2020;Varpusenkuja kääntäpaikka;1
2020;Varsikuja / Skaftgränden;32
2020;Vartiokuja / Vaktgränden;4
2020;Vartiotie / Vaktvägen;17
2020;Vartiotie 24h p-alue;17
2020;Varuskuja / Rustgränden;39
2020;Varuskuja kääntäpaikka;2
2020;Vasamakuja / Jännekuja;3
2020;Vasamakuja / Skäktgränden;12
2020;Vaskikuja / Koppargränden;2
2020;Vaskipellontie / Kopparäkersvägen;5
2020;Vaskivuorentie / Kopparbergsvägen;15
2020;Vauhtikuja;264
2020;Vaunukuja / Vagngränden;7
2020;Vehkalan asema liityntäpysäkäinti 12h p-alue;4
2020;Vehkalantie / Veckalvägen;6
2020;Vehkapolku;11
2020;Vehkatie / Missnevägen;6
2020;Vehnätie / Vetevägen;5
2020;Vellikellonkuja / Vällingklocksgränden;4
2020;Venuksenkuja / Venusgränden;13
2020;Venuksenkuja 24h p-alue;10
2020;Venuksenkuja 5;2
2020;Venuksenkuja p-alue;12
2020;Venuksentie / Venusvägen;2
2020;Vernissakatu / Fernissagatan;1
2020;Vernissakatu P-alue;4
2020;Vesikkopuisto;1
2020;Vetokuja / Draggränden;73
2020;Vetokuja 24h;4
2020;Vetokuja 4;1
2020;Vetokuja kääntäpaikka;5
2020;Vetotie 3;1
2020;Veturikuja / Lokgränden;7
2020;Veturikuja p-alue;1
2020;Veturiraitti;3
2020;Viertolankuja / Bäckbygränden;41
2020;Viertolankuja 1;10
2020;Viertolankuja 6;1
2020;Vierumäentie / Vierumäkivägen;3
2020;Viestitie / Stafettvägen;13
2020;Vieterikuja;2
2020;Vieteririnne;2
2020;Vieteritie;1
2020;Vihantatie / Gränskevägen;5
2020;Vihdintie / Vichtisvägen;2
2020;Viherkummuntie / Gränkullavägen;3
2020;Vihertie / Gränvägen;39
2020;Vihertie p-alue;2
2020;Vihvilätie / Veketäksvägen;19
2020;Viidakkokuja / Lyvskogsgränden;11
2020;Viikinkikuja / Vikingagränden;11
2020;Viikinkitie / Vikingavägen;53
2020;Viikinkitie/sankarikuja;3
2020;Viinikankaari / Viniksvängen;54
2020;Viisaritie / Visarvägen;2
2020;Viittatie / Stakvägen;2
2020;Viljakuja;2
2020;Viljo Sohkasen katu / Viljo Sohkanens gata;22
2020;Viljo Sohkasen katu kääntäpaikka;4
2020;Villisianpolku 24h p-alue;1
2020;Villisiantie / Vildsvinsvägen;2
2020;Vintturikuja;1
2020;Viputie;1
2020;Virkatie / Tjänstevägen;18
2020;Virkatie 10;1
2020;Virnakuja / Vickergränden;7
2020;Virnatie / Vickervägen;33
2020;Virnatie 5;17
2020;Virpikuja / Vidjegränden;1
2020;Virpikuja 5 / Viitakuja p-alue;1
2020;Virsupolku;4
2020;Virsutie / Näverskovägen;65
2020;Virsutie kääntäpaikka;2
2020;Virtakuja / Flodgränden;7
2020;Virtakuja 1 P-alue;69
2020;Virtatie / Flodvägen;155
2020;Virtatie 9;20
2020;Voikukankuja / Maskrosgränden;2
2020;Voikukantie / Maskrosvägen;2
2020;Voikukukankuja;1
2020;Voimalantie / Kraftverksvägen;2
2020;Vt 3;4
2020;VT4 ;1
2020;Vuollemutka / Strämkräken;14
2020;Vuoritie;1
2020;Vyyhtitie / Härvvägen;2
2020;Väinä Tannerin tie / Väinä Tanners väg;8
2020;Väritehtaankatu / Färgfabriksgatan;128
2020;Väritehtaankatu 12h p-alue;3
2020;Väritehtaankatu 2;1
2020;Väritehtaankatu liityntäpysäkäintialue;7
2020;Väritehtaankatu p-alue;13
2020;Västäräkkikuja / Sädesärlsgränden;2
2020;Yhtiänkuja / Bolagsgränden;6
2020;Ylästäntie;2
2020;Ylästäntie 28;1
2020;Yrttikuja / ärtgränden;1
2020;Yrttikuja 24h p-alue;3
2020;Yrttikuja kääntäpaikka;2
2020;Zirkonipolku;29
2020;äbyntie / äbyvägen;3
2020;äyritie / ärevägen;13
2020;äljytie / Oljevägen;4
2020;äljytie 8;2
2020;äljytie p-alue;1
2020;äljytie p-alue p61;6
2020;äljytie TP1;3
2021;140 Lahdentie;1
2021;420 Keimolanmäentie;37
2021;420 Kivistän Puistokatu p-alue;47
2021;420 Lumikvartsinkatu p-alue;137
2021;420 Pitkäsentie p-alue;9
2021;420 Ruusukvartsinkatu p-alue;17
2021;420 Timanttikuja p-alue;26
2021;420 Topaasikuja p-alue;54
2021;528 Peijaksen sairaala p-alue;122
2021;60 Jokiniemenkatu p-alue;262
2021;60 Lauri Korpisen katu;16
2021;60 veturikuja;6
2021;61 Lummetie 4 henkilä kunta p-alue;9
2021;61 Lummetie 4 p-alue;44
2021;62 Hernekuja;22
2021;62 Kultarikontie;16
2021;63 Lehdokkitie;7
2021;63 Orvokkitie;23
2021;64 peltolan tori p-alue;39
2021;64 Unikkotie p-alue;93
2021;644 Vernissakatu P-alue;195
2021;649 Asematie p-alue;1
2021;649 Unikkotie p-alue;275
2021;65 Krassitie;29
2021;66 Neilikkatie;121
2021;67 Hertaksentie p-alue;74
2021;68 Lauri Korpisen katu;29
2021;68 Väritehtaankatu;66
2021;69 Asematie;86
2021;70 Asematie;96
2021;71 Neilikkatie;20
2021;71 Orvokkikuja;28
2021;72 Kivikirveenkuja P-alue;6
2021;73 Horsmakuja;14
2021;73 Kielotie 13 p-alue;1
2021;73 Tikkurilantie;8
2021;74 Kielotie 28 p-alue;9
2021;75 Tuurakuja 2 p-halli;89
2021;75 Tuurakuja P-alue;131
2021;76 Jänsaksenkuja P-alue;33
2021;76 Läydästie P-alue;14
2021;77 Punamultapolku liityntä p-alue;49
2021;78 iskostie;17
2021;79 Iskostie p-alue;12
2021;79 Ruukuntekijäntie P-alue;36
2021;80 Ruusukvartsinkatu;175
2021;81 Aurinkokivenpiha p-alue;51
2021;82 Keimolantie;22
2021;83 Ratatie liityntä p-alue;479
2021;84 Väritehtaankatu liityntä p-alue;360
2021;85 Jokiniemenkatu liityntä p-alue;65
2021;86 Leinelän asema liityntä p-alue;139
2021;87 Leinelän asema liityntä p-alue 2;48
2021;88 Tikkuparkki;6
2021;89 Ratakuja;21
2021;90 Myyrmäen asema liityntä p-alue;145
2021;91 Ulrikankuja liityntä P-alue;3
2021;92 Laurintie liityntä p-alue;19
2021;93 Leiritie P-alue;40
2021;93 Piikuja P-alue;8
2021;94 Kivistän puistokatu;75
2021;Aamutie / Morgonvägen;9
2021;Aapraminkaari;7
2021;Aapraminkaari p-alue;2
2021;Aapraminpolku;1
2021;Aapramintie / Abramsvägen;46
2021;Ahdetie / Sluttningsvägen;1
2021;Ahmatie / Järvvägen;3
2021;Ahotie;1
2021;Ailakkitie / Bläravägen;4
2021;Ainonkuja / Ainogränden;15
2021;Ainonkuja 4h p-alue;4
2021;Ainontie / Ainovägen;4
2021;Aitakuja;1
2021;Aitanavain / Bodnyckeln;84
2021;Aitanporras / Bodstegen;21
2021;Aittapuisto;3
2021;Aittarivi;1
2021;Ajolenkki;83
2021;Ajolenkki 8;111
2021;Ajoportti;1
2021;Akaattikuja;3
2021;Akanapolku / Agnstigen;25
2021;Albert Petreliuksen katu / Albert Petrelius gata;2
2021;Ampiaisentie / Getingsvägen;1
2021;Andersinkatu / Andersgatan;5
2021;Angervokuja;1
2021;Ansatie / Snarvägen;1
2021;Antaksentie  13 p-alue;1
2021;Antaksentie / Antasvägen;18
2021;Anttilantie / Anttilavägen;4
2021;Apajakuja;4
2021;Arinatie;1
2021;Arinatie / ärilsvägen;57
2021;Arinatie 24h p-alue;2
2021;Asematie / Stationsvägen;1319
2021;Asematie 10;1
2021;Asematie 6;1
2021;Askistontie / Askisvägen;7
2021;Asolantie / Asolavägen;71
2021;Asolantie 24h p-alue;34
2021;Asolanväylä / Asolaleden;15
2021;Aulikinkuja / Aulikkigränden;1
2021;Aulikintie / Aulikkivägen;8
2021;Aurinkokivenkuja;3
2021;Aurinkokivenpiha;23
2021;Avainpolku;1
2021;Avaintie / Nyckelvägen;1
2021;Avaintie 24h p-alue;3
2021;Birkanpolku / Birkastigen;1
2021;Bräntilänaukio;183
2021;Bäckbyntie / Bäckbyvägen;2
2021;Caravellentie / Caravellevägen;1
2021;Elannontie / Elantovägen;1
2021;Elmonaukio;6
2021;Elmontie;122
2021;Elmontie/Lipstikkakuja risteys;23
2021;Emännänkuja p-alue;4
2021;Epinkoskenpuisto;7
2021;Epinkoskentie;1
2021;Eräkuja / Jaktgränden;1
2021;Esikkotie / Gullvivsvägen;42
2021;Esikkotie 24h;1
2021;Estepolku / Hinderstigen;3
2021;Estetie / Hindervägen;2
2021;Eteläinen Rastitie / Sädra Rastvägen;9
2021;Eteläinen Rastitie 5;1
2021;Eteläinen Rastitie P-alue;5
2021;Euroopanaukio;12
2021;Evästie / Matsäcksvägen;67
2021;Evästie kääntäpaikka;29
2021;Fazerintie / Fazersvägen;1
2021;Germanianpolku;1
2021;Haapatie / Aspvägen;1
2021;Haarikkotie / Narvvägen;1
2021;Haarikkotie p-alue;12
2021;Haarniskatie / Harneskvägen;2
2021;Haavikkotie / Aspskogsvägen;3
2021;Hagelstamintie / Hagelstamvägen;17
2021;Hagelstamintie 24h p-alue;62
2021;Hagelstamintie 32;2
2021;Hagelstamintie/Point;9
2021;Hakamaankuja 24h p-alue;2
2021;Hakamäenkuja / Hagbacksgränden;3
2021;Hakamäenkuja kääntäpaikka;1
2021;Hakintie / Haxvägen;2
2021;Hakkilankaari / Haxbäleslingan;5
2021;Hakokuja / Granrisgränden;3
2021;Hakopolku;8
2021;Hakopolku p-alue;20
2021;Hakunilan uimahalli p-alue;10
2021;Hakunilantie / Häkansbälevägen;7
2021;Hakunilantie 24h p-alue;47
2021;Halkokuja;1
2021;Halmekuja 1;1
2021;Haltiantie / Haltiavägen;3
2021;Haltiantie 24h P-alue;143
2021;Hanabälen rantatie;1
2021;Hanabälentie;1
2021;Hanabälentie 24h p-alue;50
2021;Hankapuisto;1
2021;Hansinkatu / Hansgatan;44
2021;Hanskalliontie 6;1
2021;Harajuurentie / Korallrotsvägen;1
2021;Haravakuja / Räfsgränden;1
2021;Harjalinnunpolku;1
2021;Harjunreuna / äsliden;9
2021;Harjunreuna 23;2
2021;Harjurinne / äsbrinken;2
2021;Harjurinne/viertopolku;1
2021;Harjutie / äsvägen;1
2021;Harkkokuja / Tackgränden;4
2021;Harmaahylkeentie;1
2021;Harmokuja / Grällegränden;73
2021;Harmokuja 6h P-alue;10
2021;Harmokuja kääntäpaikka;1
